year,qtr,area_fips,area_title,avg_mthly_wage,avg_qtrly_wage
2017,3,29125,"Maries County, Missouri",2512,7536
2017,1,29127,"Marion County, Missouri",2768,8304
2017,2,29127,"Marion County, Missouri",2744,8232
2017,3,29127,"Marion County, Missouri",2736,8208
2017,1,29129,"Mercer County, Missouri",2572,7716
2017,2,29129,"Mercer County, Missouri",2760,8280
2017,3,29129,"Mercer County, Missouri",2524,7572
2017,1,29131,"Miller County, Missouri",2312,6936
2017,2,29131,"Miller County, Missouri",2408,7224
2017,3,29131,"Miller County, Missouri",2456,7368
2017,1,29133,"Mississippi County, Missouri",2308,6924
2017,2,29133,"Mississippi County, Missouri",2348,7044
2017,3,29133,"Mississippi County, Missouri",2328,6984
2017,1,29135,"Moniteau County, Missouri",2536,7608
2017,2,29135,"Moniteau County, Missouri",2552,7656
2017,3,29135,"Moniteau County, Missouri",2564,7692
2017,1,29137,"Monroe County, Missouri",2280,6840
2017,2,29137,"Monroe County, Missouri",2364,7092
2017,3,29137,"Monroe County, Missouri",2292,6876
2017,1,29139,"Montgomery County, Missouri",2540,7620
2017,2,29139,"Montgomery County, Missouri",2556,7668
2017,3,29139,"Montgomery County, Missouri",2520,7560
2017,1,29141,"Morgan County, Missouri",2172,6516
2017,2,29141,"Morgan County, Missouri",2212,6636
2017,3,29141,"Morgan County, Missouri",2188,6564
2017,1,29143,"New Madrid County, Missouri",2528,7584
2017,2,29143,"New Madrid County, Missouri",2608,7824
2017,3,29143,"New Madrid County, Missouri",2528,7584
2017,1,29145,"Newton County, Missouri",2664,7992
2017,2,29145,"Newton County, Missouri",2780,8340
2017,3,29145,"Newton County, Missouri",2632,7896
2017,1,29147,"Nodaway County, Missouri",2572,7716
2017,2,29147,"Nodaway County, Missouri",2716,8148
2017,3,29147,"Nodaway County, Missouri",2616,7848
2017,1,29149,"Oregon County, Missouri",1824,5472
2017,2,29149,"Oregon County, Missouri",1960,5880
2017,3,29149,"Oregon County, Missouri",1836,5508
2017,1,29151,"Osage County, Missouri",2584,7752
2017,2,29151,"Osage County, Missouri",2540,7620
2017,3,29151,"Osage County, Missouri",2584,7752
2017,1,29153,"Ozark County, Missouri",1864,5592
2017,2,29153,"Ozark County, Missouri",1916,5748
2017,3,29153,"Ozark County, Missouri",1836,5508
2017,1,29155,"Pemiscot County, Missouri",2252,6756
2017,2,29155,"Pemiscot County, Missouri",2312,6936
2017,3,29155,"Pemiscot County, Missouri",2140,6420
2017,1,29157,"Perry County, Missouri",2668,8004
2017,2,29157,"Perry County, Missouri",2876,8628
2017,3,29157,"Perry County, Missouri",2796,8388
2017,1,29159,"Pettis County, Missouri",2600,7800
2017,2,29159,"Pettis County, Missouri",2636,7908
2017,3,29159,"Pettis County, Missouri",2596,7788
2017,1,29161,"Phelps County, Missouri",2884,8652
2017,2,29161,"Phelps County, Missouri",2964,8892
2017,3,29161,"Phelps County, Missouri",2900,8700
2017,1,29163,"Pike County, Missouri",2380,7140
2017,2,29163,"Pike County, Missouri",2448,7344
2017,3,29163,"Pike County, Missouri",2368,7104
2017,1,29165,"Platte County, Missouri",3740,11220
2017,2,29165,"Platte County, Missouri",3372,10116
2017,3,29165,"Platte County, Missouri",3408,10224
2017,1,29167,"Polk County, Missouri",2520,7560
2017,2,29167,"Polk County, Missouri",2616,7848
2017,3,29167,"Polk County, Missouri",2588,7764
2017,1,29169,"Pulaski County, Missouri",2864,8592
2017,2,29169,"Pulaski County, Missouri",2820,8460
2017,3,29169,"Pulaski County, Missouri",2932,8796
2017,1,29171,"Putnam County, Missouri",1976,5928
2017,2,29171,"Putnam County, Missouri",2220,6660
2017,3,29171,"Putnam County, Missouri",2052,6156
2017,1,29173,"Ralls County, Missouri",3304,9912
2017,2,29173,"Ralls County, Missouri",3452,10356
2017,3,29173,"Ralls County, Missouri",3280,9840
2017,1,29175,"Randolph County, Missouri",2660,7980
2017,2,29175,"Randolph County, Missouri",2868,8604
2017,3,29175,"Randolph County, Missouri",2660,7980
2017,1,29177,"Ray County, Missouri",2712,8136
2017,2,29177,"Ray County, Missouri",2564,7692
2017,3,29177,"Ray County, Missouri",2608,7824
2017,1,29179,"Reynolds County, Missouri",2424,7272
2017,2,29179,"Reynolds County, Missouri",2492,7476
2017,3,29179,"Reynolds County, Missouri",2380,7140
2017,1,29181,"Ripley County, Missouri",1768,5304
2017,2,29181,"Ripley County, Missouri",1960,5880
2017,3,29181,"Ripley County, Missouri",1816,5448
2017,1,29183,"St. Charles County, Missouri",3656,10968
2017,2,29183,"St. Charles County, Missouri",3280,9840
2017,3,29183,"St. Charles County, Missouri",3228,9684
2017,1,29185,"St. Clair County, Missouri",2080,6240
2017,2,29185,"St. Clair County, Missouri",2084,6252
2017,3,29185,"St. Clair County, Missouri",1964,5892
2017,1,29186,"Ste. Genevieve County, Missouri",3348,10044
2017,2,29186,"Ste. Genevieve County, Missouri",3240,9720
2017,3,29186,"Ste. Genevieve County, Missouri",3072,9216
2017,1,29187,"St. Francois County, Missouri",2340,7020
2017,2,29187,"St. Francois County, Missouri",2412,7236
2017,3,29187,"St. Francois County, Missouri",2276,6828
2017,1,29189,"St. Louis County, Missouri",4596,13788
2017,2,29189,"St. Louis County, Missouri",4236,12708
2017,3,29189,"St. Louis County, Missouri",4192,12576
2017,1,29195,"Saline County, Missouri",2588,7764
2017,2,29195,"Saline County, Missouri",2704,8112
2017,3,29195,"Saline County, Missouri",2624,7872
2017,1,29197,"Schuyler County, Missouri",1888,5664
2017,2,29197,"Schuyler County, Missouri",1916,5748
2017,3,29197,"Schuyler County, Missouri",2064,6192
2017,1,29199,"Scotland County, Missouri",2172,6516
2017,2,29199,"Scotland County, Missouri",2284,6852
2017,3,29199,"Scotland County, Missouri",2232,6696
2017,1,29201,"Scott County, Missouri",2704,8112
2017,2,29201,"Scott County, Missouri",2820,8460
2017,3,29201,"Scott County, Missouri",2664,7992
2017,1,29203,"Shannon County, Missouri",1832,5496
2017,2,29203,"Shannon County, Missouri",1932,5796
2017,3,29203,"Shannon County, Missouri",1840,5520
2017,1,29205,"Shelby County, Missouri",2040,6120
2017,2,29205,"Shelby County, Missouri",2100,6300
2017,3,29205,"Shelby County, Missouri",2076,6228
2017,1,29207,"Stoddard County, Missouri",2588,7764
2017,2,29207,"Stoddard County, Missouri",2696,8088
2017,3,29207,"Stoddard County, Missouri",2656,7968
2017,1,29209,"Stone County, Missouri",2300,6900
2017,2,29209,"Stone County, Missouri",2496,7488
2017,3,29209,"Stone County, Missouri",2348,7044
2017,1,29211,"Sullivan County, Missouri",3380,10140
2017,2,29211,"Sullivan County, Missouri",2852,8556
2017,3,29211,"Sullivan County, Missouri",3052,9156
2017,1,29213,"Taney County, Missouri",2264,6792
2017,2,29213,"Taney County, Missouri",2284,6852
2017,3,29213,"Taney County, Missouri",2216,6648
2017,1,29215,"Texas County, Missouri",2244,6732
2017,2,29215,"Texas County, Missouri",2328,6984
2017,3,29215,"Texas County, Missouri",2236,6708
2017,1,29217,"Vernon County, Missouri",2712,8136
2017,2,29217,"Vernon County, Missouri",2808,8424
2017,3,29217,"Vernon County, Missouri",2692,8076
2017,1,29219,"Warren County, Missouri",2812,8436
2017,2,29219,"Warren County, Missouri",2880,8640
2017,3,29219,"Warren County, Missouri",2724,8172
2017,1,29221,"Washington County, Missouri",2108,6324
2017,2,29221,"Washington County, Missouri",2316,6948
2017,3,29221,"Washington County, Missouri",2100,6300
2017,1,29223,"Wayne County, Missouri",2048,6144
2017,2,29223,"Wayne County, Missouri",1968,5904
2017,3,29223,"Wayne County, Missouri",1880,5640
2017,1,29225,"Webster County, Missouri",2392,7176
2017,2,29225,"Webster County, Missouri",2556,7668
2017,3,29225,"Webster County, Missouri",2420,7260
2017,1,29227,"Worth County, Missouri",1848,5544
2017,2,29227,"Worth County, Missouri",2076,6228
2017,3,29227,"Worth County, Missouri",1872,5616
2017,1,29229,"Wright County, Missouri",2184,6552
2017,2,29229,"Wright County, Missouri",2300,6900
2017,3,29229,"Wright County, Missouri",2188,6564
2017,1,29510,"St. Louis City, Missouri",4736,14208
2017,2,29510,"St. Louis City, Missouri",4308,12924
2017,3,29510,"St. Louis City, Missouri",4264,12792
2017,1,29999,"Unknown Or Undefined, Missouri",5484,16452
2017,2,29999,"Unknown Or Undefined, Missouri",5080,15240
2017,3,29999,"Unknown Or Undefined, Missouri",4992,14976
2017,1,30001,"Beaverhead County, Montana",2764,8292
2017,2,30001,"Beaverhead County, Montana",2688,8064
2017,3,30001,"Beaverhead County, Montana",2828,8484
2017,1,30003,"Big Horn County, Montana",3084,9252
2017,2,30003,"Big Horn County, Montana",3276,9828
2017,3,30003,"Big Horn County, Montana",3132,9396
2017,1,30005,"Blaine County, Montana",2584,7752
2017,2,30005,"Blaine County, Montana",2828,8484
2017,3,30005,"Blaine County, Montana",2524,7572
2017,1,30007,"Broadwater County, Montana",2676,8028
2017,2,30007,"Broadwater County, Montana",2644,7932
2017,3,30007,"Broadwater County, Montana",2700,8100
2017,1,30009,"Carbon County, Montana",2532,7596
2017,2,30009,"Carbon County, Montana",2592,7776
2017,3,30009,"Carbon County, Montana",2600,7800
2017,1,30011,"Carter County, Montana",2248,6744
2017,2,30011,"Carter County, Montana",2408,7224
2017,3,30011,"Carter County, Montana",2472,7416
2017,1,30013,"Cascade County, Montana",3056,9168
2017,2,30013,"Cascade County, Montana",3076,9228
2017,3,30013,"Cascade County, Montana",3068,9204
2017,1,30015,"Chouteau County, Montana",2568,7704
2017,2,30015,"Chouteau County, Montana",2348,7044
2017,3,30015,"Chouteau County, Montana",2404,7212
2017,1,30017,"Custer County, Montana",2740,8220
2017,2,30017,"Custer County, Montana",2720,8160
2017,3,30017,"Custer County, Montana",2760,8280
2017,1,30019,"Daniels County, Montana",3032,9096
2017,2,30019,"Daniels County, Montana",3304,9912
2017,3,30019,"Daniels County, Montana",2984,8952
2017,1,30021,"Dawson County, Montana",3112,9336
2017,2,30021,"Dawson County, Montana",3108,9324
2017,3,30021,"Dawson County, Montana",3108,9324
2017,1,30023,"Deer Lodge County, Montana",2800,8400
2017,2,30023,"Deer Lodge County, Montana",2876,8628
2017,3,30023,"Deer Lodge County, Montana",2740,8220
2017,1,30025,"Fallon County, Montana",4148,12444
2017,2,30025,"Fallon County, Montana",3852,11556
2017,3,30025,"Fallon County, Montana",3624,10872
2017,1,30027,"Fergus County, Montana",2548,7644
2017,2,30027,"Fergus County, Montana",2816,8448
2017,3,30027,"Fergus County, Montana",2820,8460
2017,1,30029,"Flathead County, Montana",3080,9240
2017,2,30029,"Flathead County, Montana",3084,9252
2017,3,30029,"Flathead County, Montana",3032,9096
2017,1,30031,"Gallatin County, Montana",3172,9516
2017,2,30031,"Gallatin County, Montana",3220,9660
2017,3,30031,"Gallatin County, Montana",3184,9552
2017,1,30033,"Garfield County, Montana",2056,6168
2017,2,30033,"Garfield County, Montana",2176,6528
2017,3,30033,"Garfield County, Montana",2196,6588
2017,1,30035,"Glacier County, Montana",2944,8832
2017,2,30035,"Glacier County, Montana",2876,8628
2017,3,30035,"Glacier County, Montana",2852,8556
2017,1,30037,"Golden Valley County, Montana",2152,6456
2017,2,30037,"Golden Valley County, Montana",2384,7152
2017,3,30037,"Golden Valley County, Montana",1856,5568
2017,1,30039,"Granite County, Montana",2212,6636
2017,2,30039,"Granite County, Montana",2304,6912
2017,3,30039,"Granite County, Montana",2720,8160
2017,1,30041,"Hill County, Montana",2756,8268
2017,2,30041,"Hill County, Montana",2968,8904
2017,3,30041,"Hill County, Montana",2908,8724
2017,1,30043,"Jefferson County, Montana",3236,9708
2017,2,30043,"Jefferson County, Montana",3224,9672
2017,3,30043,"Jefferson County, Montana",3248,9744
2017,1,30045,"Judith Basin County, Montana",2308,6924
2017,2,30045,"Judith Basin County, Montana",2532,7596
2017,3,30045,"Judith Basin County, Montana",2432,7296
2017,1,30047,"Lake County, Montana",2652,7956
2017,2,30047,"Lake County, Montana",2676,8028
2017,3,30047,"Lake County, Montana",2692,8076
2017,1,30049,"Lewis and Clark County, Montana",3500,10500
2017,2,30049,"Lewis and Clark County, Montana",3432,10296
2017,3,30049,"Lewis and Clark County, Montana",3480,10440
2017,1,30051,"Liberty County, Montana",2328,6984
2017,2,30051,"Liberty County, Montana",2244,6732
2017,3,30051,"Liberty County, Montana",2288,6864
2017,1,30053,"Lincoln County, Montana",2496,7488
2017,2,30053,"Lincoln County, Montana",2596,7788
2017,3,30053,"Lincoln County, Montana",2696,8088
2017,1,30055,"McCone County, Montana",2648,7944
2017,2,30055,"McCone County, Montana",2928,8784
2017,3,30055,"McCone County, Montana",2820,8460
2017,1,30057,"Madison County, Montana",2820,8460
2017,2,30057,"Madison County, Montana",2860,8580
2017,3,30057,"Madison County, Montana",2952,8856
2017,1,30059,"Meagher County, Montana",1992,5976
2017,2,30059,"Meagher County, Montana",2264,6792
2017,3,30059,"Meagher County, Montana",2316,6948
2017,1,30061,"Mineral County, Montana",2212,6636
2017,2,30061,"Mineral County, Montana",2240,6720
2017,3,30061,"Mineral County, Montana",2420,7260
2017,1,30063,"Missoula County, Montana",3084,9252
2017,2,30063,"Missoula County, Montana",3088,9264
2017,3,30063,"Missoula County, Montana",3132,9396
2017,1,30065,"Musselshell County, Montana",3616,10848
2017,2,30065,"Musselshell County, Montana",3512,10536
2017,3,30065,"Musselshell County, Montana",3280,9840
2017,1,30067,"Park County, Montana",2576,7728
2017,2,30067,"Park County, Montana",2560,7680
2017,3,30067,"Park County, Montana",2576,7728
2017,1,30069,"Petroleum County, Montana",1940,5820
2017,2,30069,"Petroleum County, Montana",2144,6432
2017,3,30069,"Petroleum County, Montana",1836,5508
2017,1,30071,"Phillips County, Montana",2456,7368
2017,2,30071,"Phillips County, Montana",2524,7572
2017,3,30071,"Phillips County, Montana",2572,7716
2017,1,30073,"Pondera County, Montana",2488,7464
2017,2,30073,"Pondera County, Montana",2496,7488
2017,3,30073,"Pondera County, Montana",2372,7116
2017,1,30075,"Powder River County, Montana",2176,6528
2017,2,30075,"Powder River County, Montana",2208,6624
2017,3,30075,"Powder River County, Montana",2132,6396
2017,1,30077,"Powell County, Montana",3164,9492
2017,2,30077,"Powell County, Montana",2856,8568
2017,3,30077,"Powell County, Montana",3024,9072
2017,1,30079,"Prairie County, Montana",2844,8532
2017,2,30079,"Prairie County, Montana",2780,8340
2017,3,30079,"Prairie County, Montana",2752,8256
2017,1,30081,"Ravalli County, Montana",2668,8004
2017,2,30081,"Ravalli County, Montana",2744,8232
2017,3,30081,"Ravalli County, Montana",2736,8208
2017,1,30083,"Richland County, Montana",3892,11676
2017,2,30083,"Richland County, Montana",3772,11316
2017,3,30083,"Richland County, Montana",3692,11076
2017,1,30085,"Roosevelt County, Montana",2764,8292
2017,2,30085,"Roosevelt County, Montana",3024,9072
2017,3,30085,"Roosevelt County, Montana",2764,8292
2017,1,30087,"Rosebud County, Montana",3760,11280
2017,2,30087,"Rosebud County, Montana",4004,12012
2017,3,30087,"Rosebud County, Montana",3744,11232
2017,1,30089,"Sanders County, Montana",2336,7008
2017,2,30089,"Sanders County, Montana",2424,7272
2017,3,30089,"Sanders County, Montana",2540,7620
2017,1,30091,"Sheridan County, Montana",2964,8892
2017,2,30091,"Sheridan County, Montana",3164,9492
2017,3,30091,"Sheridan County, Montana",2884,8652
2017,1,30093,"Silver Bow County, Montana",3312,9936
2017,2,30093,"Silver Bow County, Montana",3052,9156
2017,3,30093,"Silver Bow County, Montana",3076,9228
2017,1,30095,"Stillwater County, Montana",4872,14616
2017,2,30095,"Stillwater County, Montana",4952,14856
2017,3,30095,"Stillwater County, Montana",4356,13068
2017,1,30097,"Sweet Grass County, Montana",3620,10860
2017,2,30097,"Sweet Grass County, Montana",3780,11340
2017,3,30097,"Sweet Grass County, Montana",3416,10248
2017,1,30099,"Teton County, Montana",2492,7476
2017,2,30099,"Teton County, Montana",2552,7656
2017,3,30099,"Teton County, Montana",2632,7896
2017,1,30101,"Toole County, Montana",3124,9372
2017,2,30101,"Toole County, Montana",3104,9312
2017,3,30101,"Toole County, Montana",3088,9264
2017,1,30103,"Treasure County, Montana",2508,7524
2017,2,30103,"Treasure County, Montana",2556,7668
2017,3,30103,"Treasure County, Montana",2536,7608
2017,1,30105,"Valley County, Montana",2788,8364
2017,2,30105,"Valley County, Montana",2772,8316
2017,3,30105,"Valley County, Montana",2932,8796
2017,1,30107,"Wheatland County, Montana",2560,7680
2017,2,30107,"Wheatland County, Montana",2400,7200
2017,3,30107,"Wheatland County, Montana",2552,7656
2017,1,30109,"Wibaux County, Montana",2428,7284
2017,2,30109,"Wibaux County, Montana",2488,7464
2017,3,30109,"Wibaux County, Montana",2204,6612
2017,1,30111,"Yellowstone County, Montana",3592,10776
2017,2,30111,"Yellowstone County, Montana",3496,10488
2017,3,30111,"Yellowstone County, Montana",3460,10380
2017,1,30999,"Unknown Or Undefined, Montana",5140,15420
2017,2,30999,"Unknown Or Undefined, Montana",4860,14580
2017,3,30999,"Unknown Or Undefined, Montana",4672,14016
2017,1,31001,"Adams County, Nebraska",2824,8472
2017,2,31001,"Adams County, Nebraska",2860,8580
2017,3,31001,"Adams County, Nebraska",2884,8652
2017,1,31003,"Antelope County, Nebraska",2512,7536
2017,2,31003,"Antelope County, Nebraska",2520,7560
2017,3,31003,"Antelope County, Nebraska",2748,8244
2017,1,31005,"Arthur County, Nebraska",2320,6960
2017,2,31005,"Arthur County, Nebraska",2160,6480
2017,3,31005,"Arthur County, Nebraska",2208,6624
2017,1,31007,"Banner County, Nebraska",2724,8172
2017,2,31007,"Banner County, Nebraska",2744,8232
2017,3,31007,"Banner County, Nebraska",2860,8580
2017,1,31009,"Blaine County, Nebraska",2616,7848
2017,2,31009,"Blaine County, Nebraska",2508,7524
2017,3,31009,"Blaine County, Nebraska",2948,8844
2017,1,31011,"Boone County, Nebraska",2836,8508
2017,2,31011,"Boone County, Nebraska",2564,7692
2017,3,31011,"Boone County, Nebraska",2708,8124
2017,1,31013,"Box Butte County, Nebraska",2660,7980
2017,2,31013,"Box Butte County, Nebraska",2732,8196
2017,3,31013,"Box Butte County, Nebraska",2772,8316
2017,1,31015,"Boyd County, Nebraska",2116,6348
2017,2,31015,"Boyd County, Nebraska",2140,6420
2017,3,31015,"Boyd County, Nebraska",2296,6888
2017,1,31017,"Brown County, Nebraska",2480,7440
2017,2,31017,"Brown County, Nebraska",2500,7500
2017,3,31017,"Brown County, Nebraska",2532,7596
2017,1,31019,"Buffalo County, Nebraska",2952,8856
2017,2,31019,"Buffalo County, Nebraska",2956,8868
2017,3,31019,"Buffalo County, Nebraska",2920,8760
2017,1,31021,"Burt County, Nebraska",2668,8004
2017,2,31021,"Burt County, Nebraska",2560,7680
2017,3,31021,"Burt County, Nebraska",2596,7788
2017,1,31023,"Butler County, Nebraska",3044,9132
2017,2,31023,"Butler County, Nebraska",2804,8412
2017,3,31023,"Butler County, Nebraska",2944,8832
2017,1,31025,"Cass County, Nebraska",2968,8904
2017,2,31025,"Cass County, Nebraska",2684,8052
2017,3,31025,"Cass County, Nebraska",2776,8328
2017,1,31027,"Cedar County, Nebraska",2584,7752
2017,2,31027,"Cedar County, Nebraska",2532,7596
2017,3,31027,"Cedar County, Nebraska",2688,8064
2017,1,31029,"Chase County, Nebraska",2636,7908
2017,2,31029,"Chase County, Nebraska",2664,7992
2017,3,31029,"Chase County, Nebraska",2684,8052
2017,1,31031,"Cherry County, Nebraska",2168,6504
2017,2,31031,"Cherry County, Nebraska",2216,6648
2017,3,31031,"Cherry County, Nebraska",2284,6852
2017,1,31033,"Cheyenne County, Nebraska",4632,13896
2017,2,31033,"Cheyenne County, Nebraska",3616,10848
2017,3,31033,"Cheyenne County, Nebraska",6480,19440
2017,1,31035,"Clay County, Nebraska",3056,9168
2017,2,31035,"Clay County, Nebraska",2960,8880
2017,3,31035,"Clay County, Nebraska",3164,9492
2017,1,31037,"Colfax County, Nebraska",2900,8700
2017,2,31037,"Colfax County, Nebraska",3040,9120
2017,3,31037,"Colfax County, Nebraska",3360,10080
2017,1,31039,"Cuming County, Nebraska",2740,8220
2017,2,31039,"Cuming County, Nebraska",2848,8544
2017,3,31039,"Cuming County, Nebraska",2872,8616
2017,1,31041,"Custer County, Nebraska",2844,8532
2017,2,31041,"Custer County, Nebraska",2732,8196
2017,3,31041,"Custer County, Nebraska",2704,8112
2017,1,31043,"Dakota County, Nebraska",3156,9468
2017,2,31043,"Dakota County, Nebraska",3352,10056
2017,3,31043,"Dakota County, Nebraska",3424,10272
2017,1,31045,"Dawes County, Nebraska",2404,7212
2017,2,31045,"Dawes County, Nebraska",2396,7188
2017,3,31045,"Dawes County, Nebraska",2444,7332
2017,1,31047,"Dawson County, Nebraska",2720,8160
2017,2,31047,"Dawson County, Nebraska",2840,8520
2017,3,31047,"Dawson County, Nebraska",2916,8748
2017,1,31049,"Deuel County, Nebraska",2208,6624
2017,2,31049,"Deuel County, Nebraska",2204,6612
2017,3,31049,"Deuel County, Nebraska",2276,6828
2017,1,31051,"Dixon County, Nebraska",2780,8340
2017,2,31051,"Dixon County, Nebraska",2436,7308
2017,3,31051,"Dixon County, Nebraska",2708,8124
2017,1,31053,"Dodge County, Nebraska",2844,8532
2017,2,31053,"Dodge County, Nebraska",2784,8352
2017,3,31053,"Dodge County, Nebraska",2840,8520
2017,1,31055,"Douglas County, Nebraska",4024,12072
2017,2,31055,"Douglas County, Nebraska",3752,11256
2017,3,31055,"Douglas County, Nebraska",3828,11484
2017,1,31057,"Dundy County, Nebraska",2728,8184
2017,2,31057,"Dundy County, Nebraska",2836,8508
2017,3,31057,"Dundy County, Nebraska",2764,8292
2017,1,31059,"Fillmore County, Nebraska",3036,9108
2017,2,31059,"Fillmore County, Nebraska",2804,8412
2017,3,31059,"Fillmore County, Nebraska",2940,8820
2017,1,31061,"Franklin County, Nebraska",2136,6408
2017,2,31061,"Franklin County, Nebraska",2240,6720
2017,3,31061,"Franklin County, Nebraska",2180,6540
2017,1,31063,"Frontier County, Nebraska",2528,7584
2017,2,31063,"Frontier County, Nebraska",2524,7572
2017,3,31063,"Frontier County, Nebraska",2696,8088
2017,1,31065,"Furnas County, Nebraska",2544,7632
2017,2,31065,"Furnas County, Nebraska",2672,8016
2017,3,31065,"Furnas County, Nebraska",2556,7668
2017,1,31067,"Gage County, Nebraska",2688,8064
2017,2,31067,"Gage County, Nebraska",2640,7920
2017,3,31067,"Gage County, Nebraska",2716,8148
2017,1,31069,"Garden County, Nebraska",2324,6972
2017,2,31069,"Garden County, Nebraska",2360,7080
2017,3,31069,"Garden County, Nebraska",2868,8604
2017,1,31071,"Garfield County, Nebraska",2116,6348
2017,2,31071,"Garfield County, Nebraska",2144,6432
2017,3,31071,"Garfield County, Nebraska",2252,6756
2017,1,31073,"Gosper County, Nebraska",2632,7896
2017,2,31073,"Gosper County, Nebraska",2420,7260
2017,3,31073,"Gosper County, Nebraska",2612,7836
2017,1,31075,"Grant County, Nebraska",2072,6216
2017,2,31075,"Grant County, Nebraska",2032,6096
2017,3,31075,"Grant County, Nebraska",1936,5808
2017,1,31077,"Greeley County, Nebraska",2284,6852
2017,2,31077,"Greeley County, Nebraska",2324,6972
2017,3,31077,"Greeley County, Nebraska",2376,7128
2017,1,31079,"Hall County, Nebraska",2964,8892
2017,2,31079,"Hall County, Nebraska",2976,8928
2017,3,31079,"Hall County, Nebraska",2944,8832
2017,1,31081,"Hamilton County, Nebraska",3372,10116
2017,2,31081,"Hamilton County, Nebraska",3192,9576
2017,3,31081,"Hamilton County, Nebraska",3176,9528
2017,1,31083,"Harlan County, Nebraska",2332,6996
2017,2,31083,"Harlan County, Nebraska",2300,6900
2017,3,31083,"Harlan County, Nebraska",2256,6768
2017,1,31085,"Hayes County, Nebraska",2568,7704
2017,2,31085,"Hayes County, Nebraska",2324,6972
2017,3,31085,"Hayes County, Nebraska",2372,7116
2017,1,31087,"Hitchcock County, Nebraska",2592,7776
2017,2,31087,"Hitchcock County, Nebraska",2672,8016
2017,3,31087,"Hitchcock County, Nebraska",2624,7872
2017,1,31089,"Holt County, Nebraska",2656,7968
2017,2,31089,"Holt County, Nebraska",2656,7968
2017,3,31089,"Holt County, Nebraska",2676,8028
2017,1,31091,"Hooker County, Nebraska",1868,5604
2017,2,31091,"Hooker County, Nebraska",1912,5736
2017,3,31091,"Hooker County, Nebraska",2052,6156
2017,1,31093,"Howard County, Nebraska",2492,7476
2017,2,31093,"Howard County, Nebraska",2532,7596
2017,3,31093,"Howard County, Nebraska",2440,7320
2017,1,31095,"Jefferson County, Nebraska",2680,8040
2017,2,31095,"Jefferson County, Nebraska",2592,7776
2017,3,31095,"Jefferson County, Nebraska",2672,8016
2017,1,31097,"Johnson County, Nebraska",2868,8604
2017,2,31097,"Johnson County, Nebraska",2844,8532
2017,3,31097,"Johnson County, Nebraska",2976,8928
2017,1,31099,"Kearney County, Nebraska",2812,8436
2017,2,31099,"Kearney County, Nebraska",2736,8208
2017,3,31099,"Kearney County, Nebraska",2712,8136
2017,1,31101,"Keith County, Nebraska",2644,7932
2017,2,31101,"Keith County, Nebraska",2424,7272
2017,3,31101,"Keith County, Nebraska",2568,7704
2017,1,31103,"Keya Paha County, Nebraska",1828,5484
2017,2,31103,"Keya Paha County, Nebraska",1884,5652
2017,3,31103,"Keya Paha County, Nebraska",2064,6192
2017,1,31105,"Kimball County, Nebraska",2756,8268
2017,2,31105,"Kimball County, Nebraska",2736,8208
2017,3,31105,"Kimball County, Nebraska",2760,8280
2017,1,31107,"Knox County, Nebraska",2400,7200
2017,2,31107,"Knox County, Nebraska",2356,7068
2017,3,31107,"Knox County, Nebraska",2404,7212
2017,1,31109,"Lancaster County, Nebraska",3380,10140
2017,2,31109,"Lancaster County, Nebraska",3280,9840
2017,3,31109,"Lancaster County, Nebraska",3368,10104
2017,1,31111,"Lincoln County, Nebraska",2964,8892
2017,2,31111,"Lincoln County, Nebraska",2852,8556
2017,3,31111,"Lincoln County, Nebraska",2956,8868
2017,1,31113,"Logan County, Nebraska",2312,6936
2017,2,31113,"Logan County, Nebraska",2424,7272
2017,3,31113,"Logan County, Nebraska",2392,7176
2017,1,31115,"Loup County, Nebraska",1780,5340
2017,2,31115,"Loup County, Nebraska",1812,5436
2017,3,31115,"Loup County, Nebraska",1844,5532
2017,1,31117,"McPherson County, Nebraska",2368,7104
2017,2,31117,"McPherson County, Nebraska",2388,7164
2017,3,31117,"McPherson County, Nebraska",2412,7236
2017,1,31119,"Madison County, Nebraska",2916,8748
2017,2,31119,"Madison County, Nebraska",2988,8964
2017,3,31119,"Madison County, Nebraska",2992,8976
2017,1,31121,"Merrick County, Nebraska",2828,8484
2017,2,31121,"Merrick County, Nebraska",2808,8424
2017,3,31121,"Merrick County, Nebraska",2700,8100
2017,1,31123,"Morrill County, Nebraska",2704,8112
2017,2,31123,"Morrill County, Nebraska",2652,7956
2017,3,31123,"Morrill County, Nebraska",2700,8100
2017,1,31125,"Nance County, Nebraska",2584,7752
2017,2,31125,"Nance County, Nebraska",2636,7908
2017,3,31125,"Nance County, Nebraska",2496,7488
2017,1,31127,"Nemaha County, Nebraska",4044,12132
2017,2,31127,"Nemaha County, Nebraska",3968,11904
2017,3,31127,"Nemaha County, Nebraska",3676,11028
2017,1,31129,"Nuckolls County, Nebraska",2356,7068
2017,2,31129,"Nuckolls County, Nebraska",2360,7080
2017,3,31129,"Nuckolls County, Nebraska",2472,7416
2017,1,31131,"Otoe County, Nebraska",2744,8232
2017,2,31131,"Otoe County, Nebraska",2816,8448
2017,3,31131,"Otoe County, Nebraska",2868,8604
2017,1,31133,"Pawnee County, Nebraska",2544,7632
2017,2,31133,"Pawnee County, Nebraska",2524,7572
2017,3,31133,"Pawnee County, Nebraska",2544,7632
